time_start,time_end,model,launch_place,target,carrier,launched,destroyed,not_reach_goal
9/23/2023,9/23/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Dnipropetrovsk oblast and Zaporizhzhia oblast,Unknown,15,14,
9/23/2023,9/23/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,2,2,
9/21/2023 3:00,9/21/2023 9:00,Cruise Missiles,Engels-2,Ukraine,10 x Tu-95MS,43,36,
9/21/2023 6:00,9/21/2023 6:00,Surface-to-Air Missiles (SAM),Unknown,Kharkiv,Unknown,6,0,
9/20/2023,9/20/2023 8:00,Loitering Munition (Kamikaze Drones),north and south-east,Dnipropetrovsk oblast and Poltava oblast and Kirovohrad oblast and Sumy oblast,Unknown,24,17,
9/19/2023,9/19/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Ukraine,Unknown,30,27,
9/19/2023,9/19/2023 8:00,Reconnaissance UAVs,Unknown,east,Unknown,1,1,
9/19/2023,9/19/2023 8:00,Ballistic Missiles,Crimea,Kryvyi Rih,Unknown,1,0,
9/18/2023,9/18/2023 8:00,Cruise Missiles,Volgograd oblast,Dnipropetrovsk oblast and Poltava oblast and Khmelnytskyi oblast,8 x Tu-95MS,17,17,
9/18/2023,9/18/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Mykolaiv oblast,,24,18,
9/17/2023,9/17/2023 8:00,Cruise Missiles,Engels-2,Odesa oblast,9 x Tu-95MS,10,6,
9/17/2023,9/17/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,6,6,
9/15/2023,9/15/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Khmelnytskyi oblast,Unknown,17,17,
9/13/2023 21:00,9/14/2023 2:30,Loitering Munition (Kamikaze Drones),"Chauda, Crimea and Kursk oblast and Yeysk",Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast and Sumy oblast,,22,17,
9/13/2023,9/13/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Odesa oblast and Sumy oblast,,44,32,
9/11/2023,9/11/2023 8:00,Unknown UAV,Primorsko-Akhtarsk and Yeysk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,Unknown,1,1,
9/11/2023,9/11/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk and Yeysk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,Unknown,12,12,
9/10/2023,9/10/2023 8:00,Loitering Munition (Kamikaze Drones),Kursk oblast,Kyiv oblast,Unknown,33,26,
9/8/2023,9/8/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Mykolaiv oblast,,20,16,
9/7/2023,9/7/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Odesa oblast and Sumy oblast,,33,25,
9/6/2023,9/6/2023 8:00,Cruise Missiles,Engels-2,Ukraine,9 x Tu-95MS,7,7,
9/6/2023,9/6/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,25,15,
9/6/2023,9/6/2023 8:00,Ballistic Missiles,Unknown,Ukraine,Unknown,1,1,
9/4/2023,9/4/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Dnipropetrovsk oblast,,32,23,
9/3/2023,9/3/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,25,22,
9/1/2023,9/1/2023 8:00,Cruise Missiles,"Black Sea, Feodosia",Vinnytsia oblast,Navi,2,1,
8/30/2023,8/30/2023 8:00,Cruise Missiles,"Engels-2, Caspian Sea",Ukraine,11 x Tu-95MS,28,28,
8/30/2023,8/30/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk and Kursk oblast,Ukraine,Unknown,16,15,
8/28/2023,8/28/2023 8:00,Cruise Missiles,Kherson oblast,Kryvyi Rih,2 x Su-34,2,2,
8/28/2023,8/28/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Navi,4,2,
8/27/2023,8/27/2023 8:00,Cruise Missiles,Engels-2,Ukraine,5 x Tu-95MS,8,4,
8/27/2023 0:00,8/27/2023 0:00,Loitering Munition (Kamikaze Drones),Unknown,Zaporizhzhia oblast,Unknown,2,2,
8/26/2023 0:00,8/26/2023 0:00,Loitering Munition (Kamikaze Drones),Unknown,Kharkiv oblast,Unknown,2,2,
8/25/2023,8/25/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast,Su-34,2,2,
8/25/2023,8/25/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Dnipropetrovsk oblast,Unknown,1,1,
8/25/2023,8/25/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast,Navi,2,2,
8/24/2023 2:30,8/24/2023 2:30,Cruise Missiles,Unknown,Dnipro,Unknown,1,1,
8/23/2023,8/23/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Zaporizhzhia oblast,,20,11,
8/19/2023 1:00,8/19/2023 5:00,Loitering Munition (Kamikaze Drones),Kursk oblast,Ukraine,Unknown,17,15,
8/18/2023,8/18/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,6,6,
8/18/2023,8/18/2023,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,1,1,
8/16/2023 2:00,8/16/2023 5:00,Loitering Munition (Kamikaze Drones),Unknown,Kharkiv oblast,Unknown,3,3,
8/15/2023 22:00,8/16/2023 5:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,13,13,
8/15/2023 3:00,8/15/2023 6:00,Cruise Missiles,Soltsy-2 and Shaykovka,Ukraine,6 x Tu-22M3,4,0,
8/15/2023 3:00,8/15/2023 6:00,Cruise Missiles,Engels-2 and Olenya,Ukraine,11 x Tu-95MS,20,14,
8/15/2023 3:00,8/15/2023 6:00,Cruise Missiles,"Black Sea, Yalta",Ukraine,Navi,4,2,
8/15/2023 3:00,8/15/2023 6:00,Surface-to-Air Missiles (SAM),Unknown,Dnipropetrovsk oblast and Zaporizhzhia oblast,Unknown,8,0,
8/14/2023 14:00,8/14/2023 14:30,Hypersonic Missiles,Savasleyka,Kyiv and Starokostiantyniv,3 x MiG-31K,3,1,
8/14/2023 1:00,8/14/2023 3:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Odesa oblast,Unknown,15,15,
8/14/2023 1:00,8/14/2023 3:00,Cruise Missiles,"Black Sea, Yalta",Odesa oblast,Navi,8,8,
8/12/2023 1:30,8/12/2023 3:30,Loitering Munition (Kamikaze Drones),south-east,Zaporizhzhia oblast,Unknown,5,3,
8/11/2023 9:00,8/11/2023 10:30,Hypersonic Missiles,Tula oblast and Lipetsk oblast,Kolomyia,4 x MiG-31K,4,1,
8/10/2023 23:00,8/11/2023 4:00,Loitering Munition (Kamikaze Drones),south-east,Ukraine,Unknown,10,7,
8/5/2023 22:00,8/6/2023 5:00,Cruise Missiles,Caspian Sea,Ukraine,Tu-95MS,20,13,
8/5/2023 22:00,8/6/2023 5:00,Loitering Munition (Kamikaze Drones),south-east,Ukraine,Unknown,27,27,
8/5/2023 22:00,8/6/2023 5:00,Cruise Missiles,Black Sea,Ukraine,Navi,6,5,
8/5/2023 18:00,8/5/2023 19:40,Hypersonic Missiles,Unknown,Ukraine,Unknown,3,0,
8/5/2023 18:00,8/5/2023 19:40,Cruise Missiles,Black Sea,Ukraine,Navi,14,13,
8/3/2023,8/3/2023 8:00,Loitering Munition (Kamikaze Drones),Bryansk oblast,Ukraine,Unknown,15,15,
8/2/2023,8/2/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Kyiv oblast and Odesa oblast,,23,23,
8/2/2023,8/2/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,7,7,
7/30/2023,7/30/2023 8:00,Loitering Munition (Kamikaze Drones),south-east,Dnipropetrovsk oblast and Kherson oblast,Unknown,4,4,
7/29/2023,7/29/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,4,4,
7/27/2023,7/27/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Ukraine,Unknown,8,8,
7/27/2023,7/27/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast,Submarines,2,0,
7/26/2023 19:00,7/26/2023 20:30,Hypersonic Missiles,Unknown,Khmelnytskyi oblast,MiG-31K,4,0,
7/26/2023 17:00,7/26/2023 20:30,Cruise Missiles,Caspian Sea,Ukraine,Tu-95MS,36,33,
7/26/2023 13:00,7/26/2023 15:00,Cruise Missiles,Black Sea,Vinnytsia oblast,Submarines,3,3,
7/24/2023,7/24/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast,Unknown,3,3,
7/23/2023,7/23/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast,Tu-22M3,3,0,
7/23/2023,7/23/2023 8:00,Cruise Missiles,Crimea,Odesa oblast,K-300P Bastion-P,5,0,
7/23/2023,7/23/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast,Submarines,4,4,
7/23/2023,7/23/2023 8:00,Ballistic Missiles,Crimea,Odesa oblast,Unknown,2,2,
7/23/2023,7/23/2023 8:00,Cruise Missiles,Crimea,Odesa oblast,Unknown,5,5,
7/22/2023,7/22/2023 8:00,Loitering Munition (Kamikaze Drones),south-east,Ukraine,Unknown,5,5,
7/21/2023,7/21/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,9,9,
7/20/2023,7/20/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast and Mykolaiv oblast,8 x Tu-22M3,4,0,
7/20/2023,7/20/2023 8:00,Loitering Munition (Kamikaze Drones),"Chauda, Crimea and Kursk oblast",Ukraine,,19,13,
7/20/2023,7/20/2023 8:00,Cruise Missiles,Crimea,Odesa oblast and Mykolaiv oblast,K-300P Bastion-P,7,0,
7/20/2023,7/20/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast and Mykolaiv oblast,Submarines,3,2,
7/20/2023,7/20/2023 8:00,Cruise Missiles,Crimea,Odesa oblast and Mykolaiv oblast,Unknown,5,3,
7/19/2023,7/19/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Su-35,1,1,
7/19/2023,7/19/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast,Tu-22M3,8,0,
7/19/2023,7/19/2023 8:00,Loitering Munition (Kamikaze Drones),"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,32,23,
7/19/2023,7/19/2023 8:00,Cruise Missiles,Crimea,Odesa oblast,K-300P Bastion-P,6,0,
7/19/2023,7/19/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Admiral Essen and Ingushetiya,16,13,
7/18/2023,7/18/2023 8:00,Loitering Munition (Kamikaze Drones),"Chauda, Crimea",Ukraine,,36,31,
7/18/2023,7/18/2023 8:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
7/18/2023,7/18/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Admiral Essen,6,6,
7/17/2023,7/17/2023,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,3,3,
7/17/2023,7/17/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,9,9,
7/17/2023,7/17/2023,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,1,1,
7/15/2023,7/15/2023 8:00,Loitering Munition (Kamikaze Drones),south,Ukraine,Unknown,6,4,
7/13/2023 22:00,7/14/2023 4:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Ukraine,Unknown,17,16,
7/13/2023 22:00,7/14/2023 4:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
7/14/2023,7/14/2023,Reconnaissance UAV Combinations,Unknown,Ukraine,Unknown,3,3,
7/14/2023,7/14/2023,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,3,3,
7/13/2023,7/13/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk and Kursk oblast,Kyiv oblast,Unknown,20,20,
7/13/2023,7/13/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Navi,2,2,
7/13/2023,7/13/2023 8:00,Ballistic Missiles,"Dzhankoi, Crimea",Ukraine,,1,0,
7/13/2023,7/13/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,6,6,
7/12/2023,7/12/2023 8:00,Loitering Munition (Kamikaze Drones),Kursk oblast,Ukraine,Unknown,15,11,
7/11/2023,7/11/2023 8:00,Reconnaissance UAVs,Primorsko-Akhtarsk,Ukraine,Unknown,1,1,
7/11/2023,7/11/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Ukraine,Unknown,28,26,
7/10/2023,7/10/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,4,4,
7/10/2023,7/10/2023,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,3,3,
7/8/2023,7/8/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Dnipropetrovsk oblast and Kirovohrad oblast,Unknown,5,5,
7/7/2023,7/7/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Ukraine,Unknown,18,12,
7/6/2023 1:00,7/6/2023 3:00,Cruise Missiles,Black Sea,Lviv oblast,Navi and Submarines,10,7,
7/5/2023,7/5/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,1,1,
7/5/2023,7/5/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,1,1,
7/5/2023,7/5/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,2,2,
7/5/2023,7/5/2023,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,4,4,
7/3/2023,7/3/2023 8:00,Loitering Munition (Kamikaze Drones),south-east,Ukraine,Unknown,17,13,
7/2/2023,7/2/2023 8:00,Loitering Munition (Kamikaze Drones),south-east,Ukraine,Unknown,8,8,
7/2/2023,7/2/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Navi,3,3,
6/30/2023,6/30/2023 8:00,Loitering Munition (Kamikaze Drones),Primorsko-Akhtarsk,Ukraine,Unknown,13,10,
6/30/2023,6/30/2023 8:00,Surface-to-Air Missiles (SAM),Unknown,Zaporizhzhia oblast,Unknown,4,0,
6/28/2023,6/28/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,south-east,Unknown,6,6,
6/26/2023,6/26/2023 8:00,Unknown UAV,north,Ukraine,Unknown,4,4,
6/26/2023,6/26/2023 8:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Ukraine,Unknown,8,7,
6/26/2023,6/26/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Submarines,3,2,
6/24/2023,6/24/2023 8:00,Cruise Missiles,Unknown,Dnipropetrovsk oblast,8 x Tu-22M3,9,0,
6/24/2023,6/24/2023 8:00,Cruise Missiles,Caspian Sea,Ukraine,10 x Tu-95MS,40,40,
6/24/2023,6/24/2023 8:00,Loitering Munition (Kamikaze Drones),south,Ukraine,Unknown,2,2,
6/24/2023,6/24/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Navi,2,1,
6/23/2023,6/23/2023 8:00,Cruise Missiles,Caspian Sea,Khmelnytskyi oblast,4 x Tu-95MS,13,13,
6/23/2023,6/23/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
6/22/2023,6/22/2023 8:00,Hypersonic Missiles,Unknown,Dnipropetrovsk oblast,MiG-31K,3,0,
6/22/2023,6/22/2023 8:00,Cruise Missiles,Sea of Azov,Dnipropetrovsk oblast,Tu-22M3,3,0,
6/22/2023,6/22/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,4,3,
6/20/2023,6/20/2023 8:00,Loitering Munition (Kamikaze Drones),Bryansk oblast and eastern coast of Sea of Azov,Ukraine,Unknown,35,32,
6/20/2023,6/20/2023 8:00,Loitering Munition (Kamikaze Drones),north,Khmelnytskyi oblast,Unknown,6,6,
6/20/2023,6/20/2023 8:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,4,4,
6/19/2023,6/19/2023 8:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Ukraine,Unknown,4,4,
6/19/2023,6/19/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Navi,4,4,
6/17/2023,6/17/2023,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,4,4,
6/17/2023,6/17/2023,Reconnaissance UAV Combinations,Unknown,Ukraine,Unknown,7,7,
6/17/2023,6/17/2023,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,1,1,
6/16/2023 11:00,6/16/2023 11:00,Hypersonic Missiles,Unknown,Kyiv oblast,Unknown,6,6,
6/16/2023 11:00,6/16/2023 11:00,Cruise Missiles,Unknown,Kyiv oblast,Unknown,6,6,
6/16/2023,6/16/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,2,2,
6/16/2023,6/16/2023,Reconnaissance UAVs,Unknown,Kyiv oblast,Unknown,2,2,
6/15/2023 0:20,6/15/2023 4:30,Cruise Missiles,Caspian Sea,Dnipropetrovsk oblast,4 x Tu-95MS,4,1,
6/15/2023 0:20,6/15/2023 4:30,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,20,20,
6/15/2023,6/15/2023,Reconnaissance UAVs,Unknown,east,Unknown,1,1,
6/15/2023,6/15/2023,Reconnaissance UAVs,Unknown,east,Unknown,1,1,
6/15/2023,6/15/2023,Reconnaissance UAVs,Unknown,east,Unknown,1,1,
6/15/2023,6/15/2023,Reconnaissance UAVs,Unknown,east,Unknown,2,2,
6/15/2023,6/15/2023,Loitering Munition (Kamikaze Drones),Unknown,east,Unknown,1,1,
6/14/2023,6/14/2023 8:00,Cruise Missiles,Rostov oblast,Donetsk oblast,4 x Tu-22M3,6,0,
6/14/2023,6/14/2023 8:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,south-east,Unknown,10,9,
6/14/2023,6/14/2023 8:00,Cruise Missiles,Black Sea,Odesa oblast,Navi,4,3,
6/13/2023,6/13/2023 8:00,Cruise Missiles,Caspian Sea,Ukraine,8 x Tu-95MS,14,10,
6/13/2023,6/13/2023 8:00,Loitering Munition (Kamikaze Drones),south,Ukraine,Unknown,4,1,
6/11/2023,6/11/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Kharkiv oblast and Sumy oblast,Unknown,6,6,
6/9/2023 23:00,6/10/2023 5:00,Unknown Missile,Unknown,Ukraine,Unknown,8,2,
6/9/2023 23:00,6/10/2023 5:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,35,20,
6/8/2023 22:00,6/9/2023 4:00,Cruise Missiles,Caspian Sea,Ukraine,4 x Tu-95MS,6,4,
6/8/2023 22:00,6/9/2023 4:00,Loitering & Reconnaissance Mix,south,Ukraine,Unknown,16,10,
6/8/2023 22:00,6/9/2023 4:00,Reconnaissance UAV Combinations,south,Ukraine,Unknown,4,4,
6/9/2023,6/9/2023,Reconnaissance UAV Combinations,Unknown,Ukraine,Unknown,12,12,
6/8/2023 20:00,6/8/2023 20:00,Cruise Missiles,Black Sea,Cherkasy oblast,Unknown,2,0,
6/7/2023,6/7/2023,Reconnaissance UAVs,Unknown,south,Unknown,1,1,
6/7/2023,6/7/2023,Loitering Munition (Kamikaze Drones),Unknown,south,Unknown,1,1,
6/6/2023 0:30,6/6/2023 4:00,Cruise Missiles,Caspian Sea,Ukraine,6 x Tu-95MS,35,35,
6/4/2023 1:00,6/4/2023 4:00,Cruise Missiles,Caspian Sea,Ukraine,6 x Tu-95MS,6,4,
6/4/2023 1:00,6/4/2023 4:00,Loitering Munition (Kamikaze Drones),Bryansk oblast,Ukraine,Unknown,5,3,
6/2/2023 2:00,6/2/2023 4:30,Cruise Missiles,Caspian Sea,Kyiv oblast (south),Tu-95MS,15,15,
6/1/2023 23:00,6/2/2023 4:30,Loitering Munition (Kamikaze Drones),Unknown,Kyiv oblast (south),Unknown,21,21,
6/1/2023 2:30,6/1/2023 6:00,Ballistic Missiles,Bryansk oblast,Kyiv oblast,Unknown,7,7,
6/1/2023 2:30,6/1/2023 6:00,Cruise Missiles,Bryansk oblast,Kyiv oblast,Unknown,3,3,
5/31/2023,5/31/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,1,1,
5/31/2023,5/31/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,2,2,
5/31/2023,5/31/2023,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,2,2,
5/29/2023 23:30,5/30/2023 4:30,Loitering Munition (Kamikaze Drones),north and south,Ukraine,Unknown,31,29,
5/29/2023 11:00,5/29/2023 11:30,Ballistic Missiles,north,Kyiv oblast,Unknown,11,11,
5/29/2023 0:00,5/29/2023 5:00,Cruise Missiles,Caspian Sea,Ukraine,9 x Tu-95MS,40,37,
5/29/2023 0:00,5/29/2023 5:00,Unknown UAV,north and south,Ukraine,Unknown,1,1,
5/29/2023 0:00,5/29/2023 5:00,Loitering Munition (Kamikaze Drones),north and south,Ukraine,Unknown,35,29,
5/28/2023,5/28/2023 8:00,Loitering Munition (Kamikaze Drones),Bryansk oblast and Krasnodar Krai,Ukraine,Unknown,54,52,
5/25/2023 22:00,5/26/2023 5:00,Cruise Missiles,Caspian Sea,Ukraine,Tu-95MS,10,10,
5/25/2023 22:00,5/26/2023 5:00,Loitering Munition (Kamikaze Drones),north and south,Ukraine,Unknown,31,23,
5/25/2023 22:00,5/26/2023 5:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
5/25/2023 22:00,5/26/2023 5:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
5/25/2023 22:00,5/26/2023 5:00,Surface-to-Air Missiles (SAM),Tokmak,Dnipropetrovsk oblast,Unknown,7,0,
5/25/2023,5/25/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,36,36,
5/23/2023,5/23/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,6,6,
5/22/2023 2:30,5/22/2023 5:30,Cruise Missiles,Kursk oblast and Sea of Azov,Ukraine,Tu-22M3,5,0,
5/22/2023 2:30,5/22/2023 5:30,Cruise Missiles,Caspian Sea,Ukraine,Tu-95MS,4,4,
5/22/2023 2:30,5/22/2023 5:30,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,20,20,
5/22/2023 2:30,5/22/2023 5:30,Ballistic Missiles,Crimea,Ukraine,Unknown,2,0,
5/22/2023 2:30,5/22/2023 5:30,Surface-to-Air Missiles (SAM),Zaporizhzhia oblast,Ukraine,Unknown,5,0,
5/22/2023,5/22/2023,Reconnaissance UAVs,Unknown,Ukraine,Unknown,2,2,
5/21/2023,5/21/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
5/21/2023,5/21/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
5/21/2023,5/21/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
5/20/2023 21:00,5/20/2023 23:59,Loitering Munition (Kamikaze Drones),Unknown,east,Unknown,4,4,
5/20/2023,5/20/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Kyiv oblast,Unknown,18,18,
5/20/2023,5/20/2023,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast and Kherson oblast,Unknown,3,3,
5/20/2023,5/20/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast and Kherson oblast,Unknown,1,1,
5/20/2023,5/20/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast and Kherson oblast,Unknown,1,1,
5/19/2023,5/19/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,22,16,
5/19/2023,5/19/2023 8:00,Cruise Missiles,Black Sea,Ukraine,Navi,6,3,
5/19/2023,5/19/2023,Loitering Munition (Kamikaze Drones),Unknown,east,Unknown,2,2,
5/19/2023,5/19/2023,Reconnaissance UAVs,Unknown,south,Unknown,1,1,
5/17/2023 21:00,5/18/2023 5:30,Cruise Missiles,Unknown,Ukraine,2 x Tu-160 and 8 x Tu-95,22,21,
5/17/2023 21:00,5/18/2023 5:30,Unknown UAV,Unknown,Ukraine,Unknown,2,2,
5/17/2023 21:00,5/18/2023 5:30,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,2,2,
5/17/2023 21:00,5/18/2023 5:30,Cruise Missiles,Black Sea,Ukraine,Navi,6,6,
5/17/2023 21:00,5/18/2023 5:30,Cruise Missiles,Unknown,Ukraine,Unknown,2,2,
5/16/2023 3:30,5/16/2023 7:00,Hypersonic Missiles,Unknown,Ukraine,6 x MiG-31K,6,6,
5/16/2023 3:30,5/16/2023 7:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,2,2,
5/16/2023 3:30,5/16/2023 7:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,6,6,
5/16/2023 3:30,5/16/2023 7:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
5/16/2023 3:30,5/16/2023 7:00,Cruise Missiles,Black Sea,Ukraine,Navi,9,9,
5/16/2023 3:30,5/16/2023 7:00,Ballistic & SAM Combinations,Unknown,Ukraine,Unknown,10,10,
5/16/2023,5/16/2023,Unknown UAV,Unknown,Mykolaiv oblast,Unknown,1,1,
5/16/2023,5/16/2023,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,1,1,
5/15/2023,5/15/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
5/15/2023,5/15/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
5/15/2023,5/15/2023,Loitering Munition (Kamikaze Drones),Unknown,Kherson oblast,Unknown,2,2,
5/14/2023 23:50,5/14/2023 23:50,Loitering Munition (Kamikaze Drones),Unknown,north-east,Unknown,4,4,
5/14/2023 23:50,5/14/2023 23:50,Reconnaissance UAVs,Unknown,north-east,Unknown,1,1,
5/14/2023 0:00,5/14/2023 7:00,Cruise Missiles,Unknown,Ukraine,Tu-95MS,3,3,
5/14/2023 0:00,5/14/2023 7:00,Unknown UAV,Unknown,Ukraine,Unknown,4,4,
5/14/2023 0:00,5/14/2023 7:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,18,18,
5/14/2023 0:00,5/14/2023 7:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,2,2,
5/14/2023 0:00,5/14/2023 7:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,1,1,
5/14/2023,5/14/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
5/14/2023,5/14/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,2,2,
5/13/2023 0:00,5/13/2023 6:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,21,17,
5/13/2023 0:00,5/13/2023 6:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
5/12/2023,5/12/2023,Loitering Munition (Kamikaze Drones),Unknown,,Unknown,4,4,
